gene,ko_gene,log2fc,padj
ALKBH3,NEUROD6,0.1595382353864201,1.0
NRARP,NEUROD6,-0.5530000402455801,1.0
HLA-C,NEUROD6,-0.3745155827622524,1.0
AHCY,NEUROD6,-0.28833923494733615,1.0
NIPA1,NEUROD6,0.30093855143124815,1.0
MMP24,NEUROD6,0.355884072625146,1.0
SDAD1,NEUROD6,-0.27891634692434053,1.0
TMCO1,NEUROD6,-0.12278046113250818,1.0
ABHD8,NEUROD6,0.15267879487979719,1.0
TNPO2,NEUROD6,0.18211793254263675,1.0
TTYH3,NEUROD6,0.19633085240588044,1.0
PNP,NEUROD6,-0.5842757986742626,1.0
CKS2,NEUROD6,-0.2955103307427044,1.0
STRIP1,NEUROD6,0.2760910596411572,1.0
UIMC1,NEUROD6,0.25450284862396466,1.0
ADIPOR2,NEUROD6,-0.27614316673742056,1.0
ZNF84,NEUROD6,0.19821637730610964,1.0
ZNF300,NEUROD6,0.21396412001389642,1.0
SSNA1,NEUROD6,-0.14232669754833177,1.0
PCIF1,NEUROD6,0.3557228513232933,1.0
SSH2,NEUROD6,0.12820434229314315,1.0
DNM1,NEUROD6,0.13228420921049988,1.0
RIOK1,NEUROD6,0.20231077914892093,1.0
CMC2,NEUROD6,0.12730267307177917,1.0
TTF2,NEUROD6,-0.39548907581805715,1.0
BIRC6,NEUROD6,0.14517334814153715,1.0
IER2,NEUROD6,-0.17919547721935197,1.0
GLUD1,NEUROD6,-0.21448746963736287,1.0
ANKRD13D,NEUROD6,0.14321556941724833,1.0
DAP,NEUROD6,-0.3584261070951533,1.0
PER3,NEUROD6,0.27034098740552004,1.0
SNRNP25,NEUROD6,-0.27506662958673256,1.0
CLK4,NEUROD6,0.19440675466955937,1.0
ZADH2,NEUROD6,0.1350970642865017,1.0
NDUFA4L2,NEUROD6,0.4152940145693371,1.0
MORC2-AS1,NEUROD6,0.17632975853948496,1.0
ARHGEF12,NEUROD6,0.15752043326909274,1.0
FYTTD1,NEUROD6,0.17584316607202458,1.0
TMEM170B,NEUROD6,0.25488840749796626,1.0
NFE2L2,NEUROD6,-0.2740173481142687,1.0
TMEM141,NEUROD6,-0.21550547519531182,1.0
MT-ND6,NEUROD6,-0.17659748959612956,1.0
VKORC1L1,NEUROD6,0.2522815583099005,1.0
BOC,NEUROD6,-0.4631429734805761,1.0
GADD45GIP1,NEUROD6,-0.10535949691138058,1.0
IER5,NEUROD6,-0.23491584290238332,1.0
NFIA,NEUROD6,-0.12005681233504645,1.0
BRPF1,NEUROD6,0.14039048186402248,1.0
ARMCX5,NEUROD6,0.3027950446051546,1.0
DHX16,NEUROD6,0.2606469765442636,1.0
PRIMPOL,NEUROD6,0.325550579422778,1.0
RPF1,NEUROD6,-0.324439664199625,1.0
NHS,NEUROD6,0.2457867237033562,1.0
BOD1,NEUROD6,-0.12777389311370013,1.0
NKRF,NEUROD6,0.17849258031896098,1.0
MAPK3,NEUROD6,-0.27479811175681546,1.0
ZNF555,NEUROD6,0.2900914417109277,1.0
PSMD4,NEUROD6,-0.15839345517015235,1.0
CDC123,NEUROD6,-0.1531214957914867,1.0
MLXIP,NEUROD6,0.14473728554406406,1.0
KBTBD2,NEUROD6,0.245026122134415,1.0
SDK2,NEUROD6,-0.33031557679753454,1.0
ZNF420,NEUROD6,0.21768692711247795,1.0
GALNT13,NEUROD6,0.32548690107395384,1.0
USP9X,NEUROD6,0.11848000947900561,1.0
DIRAS1,NEUROD6,0.2453978913226753,1.0
WDR75,NEUROD6,0.22604675402002128,1.0
FAM168A,NEUROD6,0.17672577571427417,1.0
TMEM8B,NEUROD6,-0.14701522377484588,1.0
GAD1,PAX6,1.104787129557118,0.0
MT-ND2,PAX6,0.4620817029840367,0.0
SOX4,PAX6,0.38529313366950113,0.0
TSC22D1,PAX6,0.37461481254811524,0.0
PEG10,PAX6,0.5809360144622273,0.0
USP11,PAX6,0.3191819691010951,0.0
VAMP2,PAX6,0.3492800720614526,0.0
DCX,PAX6,0.5528369532762731,0.0
PKIA,PAX6,0.4227869865848668,0.0
SP9,PAX6,0.6757942415969824,0.0
SLC6A1,PAX6,0.7818822601559505,0.0
NKX2-1,PAX6,2.8167007634326637,0.0
RBFOX2,PAX6,0.41931392867093975,0.0
SOX6,PAX6,1.166105481976259,0.0
RBFOX1,PAX6,0.8828717304939057,0.0
DLX6-AS1,PAX6,0.49010272224856966,0.0
DLX5,PAX6,0.40175082991042177,0.0
NRXN3,PAX6,0.750628288477931,0.0
NSG2,PAX6,0.5289474963903369,0.0
DNM3,PAX6,0.8334885771377051,0.0
MAPT,PAX6,0.4797782744071972,0.0
SCN3B,PAX6,0.5933449209208017,0.0
SLC32A1,PAX6,0.9584518708503539,0.0
SLITRK4,PAX6,0.7743882989909823,0.0
RACK1,PAX6,-0.3164609899945079,4.396116215940102e-15
EEF1A1,PAX6,-0.23704073865317632,8.678521900548643e-15
RPS7,PAX6,-0.30806077497542184,1.2962664872243157e-14
FEZF2,PAX6,-1.1738612826663073,7.893478540809755e-14
RPS3,PAX6,-0.33207702905173697,7.508490303284808e-13
RPS9,PAX6,-0.3013302630330079,2.1253288126813177e-12
RPL5,PAX6,-0.2660367546458131,3.2958029456006523e-12
RPL10,PAX6,-0.25399004265208625,3.80902732827766e-12
RPL7A,PAX6,-0.2531396575984415,9.866374177696385e-12
PGM2L1,PAX6,0.540563877628955,1.0007106254761311e-11
RTN1,PAX6,0.4123291792561117,1.0007106254761311e-11
GRIA2,PAX6,0.4308590508729906,1.0007106254761311e-11
PCLO,PAX6,0.6238810216844779,1.0007106254761311e-11
AC007938.3,PAX6,0.8449829834384086,2.0014212509522622e-11
RPS23,PAX6,-0.26299832244078836,2.0808783700916755e-11
RPL41,PAX6,-0.27707282957625434,3.219609447466178e-11
RPL13,PAX6,-0.25699745026723253,3.596641827451892e-11
DLX6,PAX6,0.7044808283769093,4.0028425019045244e-11
SYT1,PAX6,0.3440605133145822,4.0028425019045244e-11
INA,PAX6,0.4099517327117189,4.0028425019045244e-11
SCN2A,PAX6,0.6462506367212177,4.0028425019045244e-11
CKB,PAX6,-0.334661629977663,4.35242681290722e-11
NREP,PAX6,0.3313322290466574,5.0035531273806555e-11
MT-ND5,PAX6,0.26910015259807807,5.0035531273806555e-11
PCDH10,PAX6,1.0378752522820702,6.004263752856787e-11
NACA,PAX6,-0.22884447604595692,7.195684067371125e-11
RPS6,PAX6,-0.44618777220325656,8.785578468130035e-11
ROBO1,PAX6,0.7592936963704087,1.3009238131189704e-10
RPL12,PAX6,-0.35822889934830293,1.4684547569954307e-10
DLX2,PAX6,0.4395638382628207,1.5010659382141966e-10
TMEM35A,PAX6,0.46091762524699464,1.6011370007618098e-10
TTC3,PAX6,0.22336310634838474,3.3023450640712326e-10
SLC25A5,PAX6,-0.3366529988126734,4.0731774598217635e-10
RPL3,PAX6,-0.24552909547208657,4.87177171005975e-10
NRXN1,PAX6,0.3938463889729986,8.005685003809049e-10
PCDHA12,PAX6,1.123090548784229,1.0807674755142216e-09
ANKRD12,PAX6,0.30403500601771594,1.1308030067880281e-09
ZFHX3,PAX6,0.498997237518928,1.3609664506475383e-09
XPR1,PAX6,0.4817879103363454,2.1315136322641592e-09
RUNX1T1,PAX6,0.5603339064183511,2.6318689450022248e-09
MT-ND1,PAX6,0.33293107048524107,2.7519542200593605e-09
EIF3E,PAX6,-0.35086750696605273,3.3591556283041486e-09
RPL10A,PAX6,-0.2663272926388385,4.442172943976073e-09
LDHB,PAX6,-0.24416941336854414,4.505450825636501e-09
LINC00632,PAX6,0.4047659806303501,5.273744996259211e-09
RPS2,PAX6,-0.251513023916365,5.3393610270060184e-09
RPL18,PAX6,-0.20027982897303076,6.2652220986754934e-09
RPL15,PAX6,-0.16659243806594226,7.01885036716211e-09
ANK3,PAX6,0.34197857945747456,9.30660881692802e-09
CAMK2N1,PAX6,0.3034191334677865,9.836985448430369e-09
ARRDC3,PAX6,0.4502601440249504,1.0027120467270834e-08
KIDINS220,PAX6,0.31091448995891113,1.0197241273601776e-08
CELF4,PAX6,0.43729355473783904,1.0337340761168434e-08
LSAMP,PAX6,0.5121101383669106,1.0877724498925545e-08
RIPOR2,PAX6,0.605132132605903,1.3539614762692054e-08
GRIN2B,PAX6,0.467693637012272,1.4420240113111049e-08
SLC25A3,PAX6,-0.2740878644931217,1.7009251570625047e-08
ERO1B,PAX6,0.9377392645157046,2.26060530295058e-08
MEF2C,PAX6,0.7336250448409013,2.4337282411579508e-08
ATP5MC2,PAX6,-0.3018727768400473,2.607890225922087e-08
GNAO1,PAX6,0.4227144490156957,3.190265474017906e-08
GABRB3,PAX6,0.5869556310272823,3.2933386684419474e-08
CCNI,PAX6,0.2295952797504892,3.847732354955724e-08
NRGN,PAX6,1.0330844802337293,4.138939146969278e-08
SCN3A,PAX6,0.5320809292597521,4.756377602888051e-08
RPL6,PAX6,-0.240187760195548,5.182719914946229e-08
AAK1,PAX6,0.39422641242843104,5.3768181906832524e-08
PDE4DIP,PAX6,0.5359892092873378,5.6830356420789485e-08
NAP1L3,PAX6,0.447241434254922,6.667734897547462e-08
MT-ND4,PAX6,0.20856136202437892,6.813838648866977e-08
KIFAP3,PAX6,0.3320889264450524,7.48531547856146e-08
GNG5,PAX6,-0.6007365931490657,7.503436930470546e-08
NOVA1,PAX6,0.3515916536204713,7.717480343671923e-08
XKR4,PAX6,0.6467859405928843,8.473016865906402e-08
GNAS,PAX6,0.19054809907617987,8.604109957843775e-08
RPL19,PAX6,-0.2119899592338248,9.245629776053373e-08
RPL28,PAX6,-0.20572641208825537,9.852743193081959e-08
REEP1,PAX6,0.482320797189535,1.0013110518514168e-07
LHX2,PAX6,-0.8646117968773632,1.0039523527198016e-07
AKAP9,PAX6,0.2551347474410428,1.0685588058834128e-07
SCG2,PAX6,0.3490799322042508,1.0823686125149834e-07
MAP2,PAX6,0.25635626777002507,1.6012370718243574e-07
SV2A,PAX6,0.47032261929946395,1.7572478583360862e-07
RPL29,PAX6,-0.20587541962575706,1.8218421618746179e-07
GABRB2,PAX6,0.8726888054241135,1.9134587869729103e-07
GPM6A,PAX6,0.2577570247680856,2.065867015232925e-07
RPS26,PAX6,-0.23410666797668434,2.391830186709763e-07
CXADR,PAX6,0.3358929064131335,2.738644768740528e-07
RPS15A,PAX6,-0.23668135738126583,2.8432259715420144e-07
MYCBP2,PAX6,0.40517397119158727,3.228992975223832e-07
CXXC4,PAX6,0.5388519874689416,4.128331614339231e-07
UQCRB,PAX6,-0.2370279609729793,4.1611814452429215e-07
SERINC1,PAX6,0.34464771280546036,4.7435685068819566e-07
RPL7,PAX6,-0.2177896640571393,5.513164505384757e-07
SST,PAX6,1.461726067103781,5.531227840194219e-07
FGF14,PAX6,0.8451722027780899,5.602278294603025e-07
STMN2,PAX6,0.2874583430620712,6.233926841403559e-07
TXNIP,PAX6,0.22353822764664244,6.395941891668144e-07
GABBR1,PAX6,0.5659530873796317,6.434869534999166e-07
RAB3A,PAX6,0.41403642537960506,6.602988920079156e-07
GRIA4,PAX6,1.4424316757136264,6.736884001767862e-07
GAD2,PAX6,0.38066646700978546,7.424772485720155e-07
NFIA,PAX6,-0.5577812612444434,7.796045889727595e-07
NNAT,PAX6,0.20964976187894102,7.912518844577221e-07
AL078639.1,PAX6,0.553472666483334,7.919323676830459e-07
RPLP0,PAX6,-0.2650720739184398,8.546654838398954e-07
RPL8,PAX6,-0.2263100622208145,8.682177642961024e-07
CNTN1,PAX6,0.7626126866327241,8.915731246617042e-07
GRM5,PAX6,0.8366163917495408,1.0286004306081509e-06
NCAM1,PAX6,0.3262051407849669,1.0387776576692431e-06
FNBP1L,PAX6,0.2614740802443831,1.0506560927936448e-06
MYT1L,PAX6,0.5006525033045768,1.1076365558082557e-06
ATP1B1,PAX6,0.3409206315350495,1.2346667626061958e-06
GRIK3,PAX6,0.850883782299638,1.245264288129988e-06
TPT1,PAX6,-0.2136575552283695,1.3375911931488098e-06
NTM,PAX6,0.5558209040529807,1.3504089535487651e-06
PCSK1N,PAX6,0.2237464647195484,1.5777804147631969e-06
CCDC88A,PAX6,0.2703641559204297,1.5852657302417583e-06
TSPAN7,PAX6,0.3155465303806154,1.5988553805357242e-06
PTPRR,PAX6,1.0796109516525974,1.6959543325256732e-06
MAPK10,PAX6,0.35901853401679124,1.7029893282227704e-06
CLIC1,PAX6,-0.7501401368476683,2.2105262680827304e-06
CEP170,PAX6,0.28877043560659454,2.4046075619565954e-06
CCSER1,PAX6,0.5402937819765307,2.5753588159815877e-06
AC245297.3,PAX6,0.5539787072747384,2.614626700925271e-06
DPYSL3,PAX6,0.28716071422334877,2.6978257823273566e-06
UCHL1,PAX6,0.24301353174270002,2.8236151079497063e-06
RASGRF1,PAX6,0.9376497801486274,3.3861946073798777e-06
NAP1L1,PAX6,-0.3329478363516465,4.058396190251827e-06
DLX1,PAX6,0.3094300122864625,4.517928275049599e-06
SOX11,PAX6,0.3063502998625105,4.717860250913475e-06
ELAVL2,PAX6,0.49687229429898394,4.961943579573358e-06
SEZ6L2,PAX6,0.29750188847000447,5.364869705815067e-06
RPL35A,PAX6,-0.19415966257305062,5.43425689999669e-06
AL683813.1,PAX6,0.525857924683586,5.6298778936536564e-06
FRRS1L,PAX6,0.5711486554390408,5.85592841684246e-06
SIX3,PAX6,0.4874853442644542,7.230194311702576e-06
GABRA2,PAX6,0.5253307145935516,8.7514946187639e-06
RPL30,PAX6,-0.18701673793782003,9.172306880182649e-06
RPL36,PAX6,-0.20749984956422907,9.385070256274023e-06
BLCAP,PAX6,0.36907208798964103,1.0633290921546745e-05
MIR124-2HG,PAX6,0.4520811849355658,1.0643227978057723e-05
KIF21B,PAX6,0.5084816185709404,1.2138319673837827e-05
SCD5,PAX6,0.5126136226322358,1.2215674605187132e-05
RPL11,PAX6,-0.16670829006572419,1.2394380408875478e-05
RPS8,PAX6,-0.19845741104240844,1.4905973693226113e-05
DCLK1,PAX6,0.3964555359182596,1.6710996827207225e-05
HIP1R,PAX6,0.5186869330647776,1.7938838743347674e-05
TUBB2A,PAX6,0.2187333649370884,1.8415817455874617e-05
TMOD2,PAX6,0.3718549796140279,1.8924979022116872e-05
ROBO2,PAX6,0.6255504955901041,1.8988203919434454e-05
TNRC6B,PAX6,0.2553578181342009,1.9474429198140797e-05
CACNG2,PAX6,0.6897117832273372,2.3246087531347825e-05
THRA,PAX6,0.33884399816779553,2.9902274228277292e-05
RPS4X,PAX6,-0.15831839685385507,3.193557323856207e-05
ATXN1,PAX6,0.6024167688654527,3.345648814967461e-05
RPS24,PAX6,-0.21063403153277704,3.438485670168714e-05
RIMS1,PAX6,0.6075044812061323,3.68009831452909e-05
ERBB4,PAX6,0.9679935294561466,3.904601739090907e-05
PTN,PAX6,-0.4099615345345011,3.9530410876423924e-05
MT-ND4L,PAX6,0.2599793022446617,4.763231469961937e-05
HECTD2,PAX6,0.6046164390710767,4.985472287799553e-05
SARAF,PAX6,0.2220638586833208,5.1074599137557186e-05
UNC13A,PAX6,0.7701059347233192,5.522576696836978e-05
SBK1,PAX6,0.2981099220109738,5.693007723461818e-05
COX7A2,PAX6,0.1916217859977314,6.052425953839702e-05
RPL13A,PAX6,-0.1922341176875788,6.588718949502782e-05
MALAT1,PAX6,0.14160453114792126,6.792842739233862e-05
VIM,PAX6,-0.4806799748473396,6.888167854766002e-05
SMARCD3,PAX6,0.42585929192305405,6.928433024722125e-05
CDKN2D,PAX6,0.2927544042028537,7.048922586871953e-05
GNAL,PAX6,0.5417848295490649,7.050560750165857e-05
GRIP2,PAX6,0.712587071609069,7.304020737386452e-05
CAMSAP2,PAX6,0.4009741951714349,8.529668095125231e-05
HNRNPA1,PAX6,-0.25449634813555466,8.712209100736894e-05
SRSF3,PAX6,-0.35069938252084953,8.938429013599388e-05
TRIB2,PAX6,0.525670166829397,8.970995490908962e-05
PACS1,PAX6,0.4754062653340938,9.081917258768613e-05
BTBD8,PAX6,0.4474797526838396,9.457344857732863e-05
TERF2IP,PAX6,0.20844884232629113,9.521477399587752e-05
RPLP1,PAX6,-0.2083107481523978,9.604628847544108e-05
RAN,PAX6,-0.2758604943016858,9.627254707536121e-05
GSTP1,PAX6,-0.2727646734687923,9.939938077191073e-05
YPEL1,PAX6,0.4525416403760183,9.959323323105451e-05
ZFP36L1,PAX6,-0.7424409001492388,0.00010905451308102538
NECTIN1,PAX6,0.6399871761123723,0.00012174220167526784
EMX1,PAX6,-1.4122982625936387,0.0001245191666193268
RPS16,PAX6,-0.21713904731286426,0.00012737842382700709
NRP2,PAX6,0.41420649100793244,0.00012791522526800492
RPL24,PAX6,-0.15539990449465346,0.00012836785715798364
ATP6V0A1,PAX6,0.4185708706115886,0.00013971251276778673
ARL4C,PAX6,0.2837701515312284,0.00015543141508800318
GAP43,PAX6,0.1936647057460834,0.00015759117878122453
ATP6AP2,PAX6,0.2721510719770506,0.0001686784020495935
VSTM2A,PAX6,0.7920070801842525,0.00017349179013681493
TMEM178B,PAX6,0.4957690804951139,0.000174779794775759
RAB3IP,PAX6,0.5715561171824746,0.0001748674370123382
CD99,PAX6,-0.8328096357182712,0.0002046983255432288
NEUROG2,PAX6,-0.9029853471273215,0.00020582210387336066
PARP2,PAX6,0.4788114532480994,0.00020854510222445555
RPS14,PAX6,-0.18566085856093384,0.00023843652506209774
RPL18A,PAX6,-0.19710525267847334,0.00023954713900102638
ZC3H6,PAX6,0.43562465848020737,0.0002461907952158171
MEST,PAX6,0.4172265178397248,0.0002548690077954774
RXRG,PAX6,0.8983683262278541,0.00028585940472236615
CSRNP3,PAX6,0.3571648708059813,0.0002980369422456164
PRKAR2B,PAX6,0.3481440068494228,0.0002989493101370755
PHF6,PAX6,0.2466905543117699,0.00032462304158897837
GNPTAB,PAX6,0.5204672401816135,0.0003265433352295233
ELMOD1,PAX6,0.8440785199081997,0.00035817622840639274
NGEF,PAX6,1.073401644849843,0.0003643217424640355
RPS19,PAX6,-0.23751109067469844,0.0003778673540229538
NAP1L2,PAX6,0.7062497158274978,0.0003800385733132572
SHTN1,PAX6,0.2906832085444204,0.00038194317581119464
DPYSL2,PAX6,0.20389486323706074,0.0003830654927918786
RAB13,PAX6,-0.8852388960771302,0.00039615561799524973
TENM1,PAX6,0.5105750115055849,0.00040043035394177195
C11orf96,PAX6,0.3991281951382516,0.00041794942459905116
UNC5D,PAX6,0.8704497817328951,0.0004370116010479208
NPM1,PAX6,-0.2388994477793278,0.0004442184992930769
GAPDH,PAX6,-0.2876788430490089,0.0005094286920632402
HS6ST2,PAX6,0.4801732950668506,0.0005165726389995129
ZC2HC1A,PAX6,0.36169889583691245,0.0005558341394094057
CRMP1,PAX6,0.22685412494639645,0.0005562714499527388
PPP1R9A,PAX6,0.47497622797168526,0.0005939752041745905
MTSS1,PAX6,0.3803888826604447,0.0006890933395453658
RIC3,PAX6,0.3713886286183017,0.0007443819011054842
DLG2,PAX6,0.4907844332901168,0.0007805152301356699
PREPL,PAX6,0.36155052421421935,0.0008001159089863208
CLVS2,PAX6,0.48649915335372196,0.0008375872881938307
RPL14,PAX6,-0.16204516343890418,0.0008461453679785421
SEPT3,PAX6,0.3091326445086955,0.0009421962031650466
SOX3,PAX6,-0.6887690996654147,0.0009998054875281265
RTN3,PAX6,0.2022460120368823,0.0010642255087187635
APC,PAX6,0.2948950286767573,0.0010699410574490642
PSME1,PAX6,-0.627559756454523,0.0011943559758475243
SOX5,PAX6,-0.8477581682910423,0.0012147658918583283
SCG3,PAX6,0.28371442241137157,0.0013086100612840212
BEX5,PAX6,0.8469773068780786,0.0013127007761859488
PTBP2,PAX6,0.4171390255706038,0.0013742256162574407
TAOK3,PAX6,0.31580715056409514,0.0014194105830442894
RBFOX3,PAX6,0.5172229206804544,0.0014403532148437037
NME4,PAX6,-0.5097110759268126,0.0014760204934992811
SCG5,PAX6,0.3142132104977272,0.0014976762110983088
AMER2,PAX6,0.40742439615864984,0.001611929714893101
GNG2,PAX6,0.2968691979421415,0.0016338261139825505
APP,PAX6,0.297127076143868,0.0016880662210132513
ADCY1,PAX6,0.6123820605353643,0.0017639332958045983
EIF4G2,PAX6,0.1748019446732081,0.0017898513607628175
DAAM1,PAX6,0.20534816655724963,0.0017951307297527919
CHD5,PAX6,0.5066550880921625,0.001799334394863017
RPS15,PAX6,-0.17650085399140103,0.001849479674935247
APLP1,PAX6,0.30073355915100686,0.0018798321780169047
DMRTA2,PAX6,-1.0711884829323621,0.0019295250759349858
RPS3A,PAX6,-0.17810640246901244,0.0019439397449254952
SCAMP5,PAX6,0.5970769017651463,0.001975410320047999
VSNL1,PAX6,0.7173258543585919,0.002018438625344565
XKR6,PAX6,0.4575081701826107,0.002084534521418213
KIAA1549,PAX6,0.43935570537281765,0.0021868864136305177
ZCCHC12,PAX6,0.39491813410202004,0.0022515505329696595
PBX3,PAX6,0.41613196458005297,0.002447011243694952
AFF2,PAX6,0.7516291514813136,0.0024571974371232486
NMNAT2,PAX6,0.4959566832151683,0.002460133101799933
KCNIP4-IT1,PAX6,1.1557555793940453,0.0025663088494116693
PDLIM7,PAX6,-0.7160372028885236,0.0027672614500175285
CACNB4,PAX6,0.5207093115697343,0.002784283908044749
CDK4,PAX6,-0.4753106606242635,0.002943677391631599
TTC9,PAX6,0.68995149249267,0.00302039725705594
RPL37,PAX6,-0.16415445434312836,0.0032315559349549374
RPS5,PAX6,-0.16895607269600887,0.0032640752922493705
TCEAL5,PAX6,0.3664283139110221,0.0032834739332878726
RPL34,PAX6,-0.13717365032520945,0.0032894733889861
PAK5,PAX6,0.3913052835329075,0.00334896984329891
SYP,PAX6,0.28470208034431765,0.00354865999744014
ZNF397,PAX6,0.35551316868733457,0.0036417090835358934
AC004158.1,PAX6,0.4643205670344641,0.0036852045906021758
NES,PAX6,-0.8691217315454194,0.0038644119860444114
TKT,PAX6,-0.2975359099172352,0.0038694876210332886
ST8SIA3,PAX6,0.6063128351290485,0.0039037109565276396
PCDHGA10,PAX6,0.5395446028448481,0.0039592907649081965
RPL9,PAX6,-0.15284040410641175,0.004040992121222077
LRRC8B,PAX6,0.6291355303892665,0.004135982417333928
TPM1,PAX6,0.24910073791842502,0.004352376303143224
PDIA6,PAX6,-0.3328064593661284,0.005000236954489765
BEX2,PAX6,0.1840185723590495,0.005128326111277559
RTN4,PAX6,0.13665856331569382,0.005659354835844788
HDGFL3,PAX6,0.2565188864444683,0.005691267567740965
ZBTB38,PAX6,0.3918454081882917,0.005765298008300057
PABPC1,PAX6,-0.23912696351676188,0.005830857457413754
GABBR2,PAX6,0.498329416246845,0.005868432886527053
HSPB1,PAX6,-0.5964516330148459,0.005899350146669998
DDX24,PAX6,0.16504690798620736,0.0062664910058956025
TAX1BP1,PAX6,0.25924367904143353,0.006322762295311257
ST8SIA4,PAX6,0.6243579851486147,0.006694118022754658
ACTG1,PAX6,-0.11680102401715864,0.00672604159567562
CD63,PAX6,-0.3103596695444142,0.0068324930013476635
MIA3,PAX6,0.35420745526342,0.0070505669245504166
MIR7-3HG,PAX6,0.39516913119837827,0.007709062766174668
SYN1,PAX6,0.4489878254699382,0.007899016566327965
SPINT2,PAX6,0.362103621265928,0.00833950925937188
ACSL6,PAX6,0.6306674068285374,0.008388544250141017
IER2,PAX6,-0.5398850586674924,0.008419553602973142
PRKACB,PAX6,0.42731442902660677,0.008529827898605014
HEBP2,PAX6,-0.592222291483554,0.008797802261078413
EZR,PAX6,-0.4029293261657739,0.009052753870034496
TCEAL2,PAX6,0.30220080366998747,0.00941098226468906
SEC11C,PAX6,0.21796624391406738,0.009449663022701671
RPS25,PAX6,-0.16002491263580065,0.009556226719366909
NFIB,PAX6,-0.686208242420398,0.009682790351700046
CDR1,PAX6,0.629492176353998,0.010105896657885971
RAB33A,PAX6,0.29270708001661233,0.010444109970209503
PCDH19,PAX6,0.7741122658192376,0.010680051617291575
RPL21,PAX6,-0.15145071732103332,0.010819214944834296
RPS18,PAX6,-0.17510007513971804,0.01089169474265195
TMEM196,PAX6,0.4698085775877574,0.010936094408615205
ALCAM,PAX6,0.8227163345600483,0.011090874241000748
KCNIP4,PAX6,0.7953854216739349,0.011181289286609442
SIX3-AS1,PAX6,0.6246840781926897,0.01131472871472905
COL18A1,PAX6,-1.3137348575810215,0.011373091065018081
NCKAP5,PAX6,-0.7598536614352835,0.011386310611758555
RUSC2,PAX6,0.5413917435039142,0.011515948204883664
KIF3A,PAX6,0.227859585343554,0.011523444207951705
TANC2,PAX6,0.3367494266845347,0.012148835581403006
LRRTM2,PAX6,0.411991547167627,0.012551526850868022
LRRC7,PAX6,0.48041120299736106,0.012793732005797587
HES6,PAX6,-0.4870670209272676,0.013651563684826028
SH3GLB1,PAX6,0.2844633362669117,0.014351383226400394
NSD3,PAX6,0.18062833596257954,0.014417302947368427
NUDT3,PAX6,0.2539096962416433,0.01477871336243819
LINC00623,PAX6,0.695885959506799,0.014862148811690012
BCL11B,PAX6,0.43768184356212947,0.014937044276520872
C14orf132,PAX6,0.3658369420668276,0.01533452098301602
ZBTB18,PAX6,-0.6833612274272366,0.01771702591005914
ANK2,PAX6,0.27523545510421454,0.01830056513279743
ASH1L,PAX6,0.2659017630518973,0.018332984294319843
RIMS2,PAX6,0.5708010349250305,0.01843605186475017
ERC2,PAX6,0.4569364431635128,0.02061372681713003
REV3L,PAX6,0.3448415193820146,0.02090985495389308
ADGRL3,PAX6,0.497100421289314,0.022152607828616055
KIF3C,PAX6,0.3946333112359872,0.022315674705804867
HDAC1,PAX6,-0.871005735419784,0.024091674845539732
MAGI1,PAX6,0.2988726808782672,0.024442642059661956
ELMO1,PAX6,0.7559754868763937,0.02495496992435875
PPP1R13B,PAX6,0.7504723629664412,0.025776786103159033
PLXNC1,PAX6,0.44610892763752386,0.02678065057824952
ST3GAL5,PAX6,0.5284359859650054,0.026866892490429173
PPP2R2C,PAX6,0.6066021450756485,0.02707258853948158
RPS13,PAX6,-0.13832958892123592,0.02939588575294383
KCNK3,PAX6,0.6878279690128979,0.029398169903287474
SCAMP1,PAX6,0.30662566041087924,0.029443932620346835
SH3BP5,PAX6,0.2810980786943166,0.030289314373552756
GPR161,PAX6,0.41521039133267357,0.030649573000713914
SNAP25,PAX6,0.3065487838148349,0.030658051191253755
CREBRF,PAX6,0.37734440036154193,0.031587892350844804
RPL26,PAX6,-0.15456671478108497,0.0316212349959747
CADM1,PAX6,0.196049070419545,0.03180967383249822
RPS27A,PAX6,-0.15381777937486074,0.031988999284306756
NLRP1,PAX6,0.22890865516527392,0.03354397923892094
NORAD,PAX6,0.2765735242639732,0.033576378596380074
PAK3,PAX6,0.20653211315121922,0.03572330092067766
TNRC6C,PAX6,0.2883356897991277,0.03611102395088395
GNAI2,PAX6,-0.3241751492120275,0.03681322662829583
CHST1,PAX6,0.6322949044801596,0.03794257682476054
MYO10,PAX6,-0.5810180396190125,0.03824135047907659
CACNA2D1,PAX6,-0.9300424433939636,0.03864157543692212
GUK1,PAX6,0.24213062363174842,0.039409740488262734
NEGR1,PAX6,0.5094020086993591,0.04088327005232362
MGAT4C,PAX6,0.5780332105572576,0.04124045290531342
RPRD2,PAX6,0.37601033850882715,0.04168389440236453
CHST2,PAX6,0.825481918830671,0.042077547043311014
SYNE1,PAX6,0.360988609421991,0.043028746329753176
IP6K1,PAX6,0.46919079794232355,0.044498620828275826
NAV1,PAX6,0.34634797262148714,0.04533275712584928
KCNF1,PAX6,0.5980284898566959,0.045573274902536376
PTPRN,PAX6,0.5263940227418142,0.04771974678696722
CDC42,PAX6,0.15096596086140623,0.04858430050458473
IDH2,PAX6,-0.4021157951405511,0.04885665755032914
CAMK4,PAX6,0.4367485037173042,0.049857791947405694
STMN4,PAX6,0.19136050614738043,0.0499455996214655
NOVA2,PAX6,0.332188761785429,0.05093121738918871
